user_id,ad_id,device,location,weekday,month,hour,clicked,converted,age_group,gender,country,category,advertiser_id,format,bid,user_historical_ctr,ad_historical_ctr,user_x_category_ctr,user_x_advertiser_converted,user_x_category_converted
5,10,tablet,EU,4,3,19,1,1,18-24,M,Japan,tech,3,carousel,2.8,0.34,0.24242424242424243,0.8823529411764706,1,1
5,18,mobile,EU,7,3,21,0,0,18-24,M,Japan,food,5,image,0.9,0.34,0.20689655172413793,0.058823529411764705,0,0
5,17,mobile,EU,5,6,0,0,0,18-24,M,Japan,food,5,carousel,1.2,0.34,0.25,0.058823529411764705,0,0
5,6,tablet,US,7,8,6,0,0,18-24,M,Japan,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.0625,0,0
5,5,mobile,US,7,2,16,0,0,18-24,M,Japan,shoes,2,video,2.2,0.34,0.2962962962962963,0.0625,0,0
5,17,mobile,US,7,10,4,0,0,18-24,M,Japan,food,5,carousel,1.2,0.34,0.25,0.058823529411764705,0,0
5,5,mobile,Asia,7,10,5,0,0,18-24,M,Japan,shoes,2,video,2.2,0.34,0.2962962962962963,0.0625,0,0
5,2,mobile,EU,2,8,19,0,0,18-24,M,Japan,shoes,1,video,2.5,0.34,0.22727272727272727,0.0625,0,0
5,15,mobile,US,7,8,6,0,0,18-24,M,Japan,food,5,image,0.8,0.34,0.2692307692307692,0.058823529411764705,0,0
5,19,tablet,US,3,7,16,0,0,18-24,M,Japan,food,5,video,1.8,0.34,0.3235294117647059,0.058823529411764705,0,0
5,6,desktop,Asia,2,5,1,0,0,18-24,M,Japan,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.0625,0,0
5,12,mobile,US,7,9,3,1,0,18-24,M,Japan,tech,4,video,4.8,0.34,0.4230769230769231,0.8823529411764706,1,1
5,9,mobile,EU,7,7,2,0,0,18-24,M,Japan,tech,3,image,3.2,0.34,0.2,0.8823529411764706,1,1
5,8,desktop,Asia,1,7,1,1,0,18-24,M,Japan,tech,3,video,4.5,0.34,0.25,0.8823529411764706,1,1
5,13,tablet,US,1,6,3,0,0,18-24,M,Japan,tech,4,carousel,2.5,0.34,0.3888888888888889,0.8823529411764706,1,1
5,11,desktop,US,3,8,22,1,0,18-24,M,Japan,tech,4,image,3.5,0.34,0.2916666666666667,0.8823529411764706,1,1
5,16,mobile,US,1,1,8,0,0,18-24,M,Japan,food,5,video,1.5,0.34,0.28,0.058823529411764705,0,0
5,5,mobile,EU,5,7,3,0,0,18-24,M,Japan,shoes,2,video,2.2,0.34,0.2962962962962963,0.0625,0,0
5,8,mobile,US,4,11,19,1,1,18-24,M,Japan,tech,3,video,4.5,0.34,0.25,0.8823529411764706,1,1
5,16,mobile,US,5,10,7,0,0,18-24,M,Japan,food,5,video,1.5,0.34,0.28,0.058823529411764705,0,0
5,10,mobile,EU,2,10,13,1,0,18-24,M,Japan,tech,3,carousel,2.8,0.34,0.24242424242424243,0.8823529411764706,1,1
5,17,tablet,US,5,9,16,0,0,18-24,M,Japan,food,5,carousel,1.2,0.34,0.25,0.058823529411764705,0,0
5,17,mobile,US,4,1,20,0,0,18-24,M,Japan,food,5,carousel,1.2,0.34,0.25,0.058823529411764705,0,0
5,12,mobile,US,7,2,11,1,0,18-24,M,Japan,tech,4,video,4.8,0.34,0.4230769230769231,0.8823529411764706,1,1
5,4,desktop,EU,3,3,1,0,0,18-24,M,Japan,shoes,2,image,1.0,0.34,0.20689655172413793,0.0625,0,0
5,11,desktop,US,7,11,14,1,1,18-24,M,Japan,tech,4,image,3.5,0.34,0.2916666666666667,0.8823529411764706,1,1
5,6,desktop,US,7,8,1,0,0,18-24,M,Japan,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.0625,0,0
5,2,desktop,Asia,3,5,16,0,0,18-24,M,Japan,shoes,1,video,2.5,0.34,0.22727272727272727,0.0625,0,0
5,18,mobile,US,6,4,9,0,0,18-24,M,Japan,food,5,image,0.9,0.34,0.20689655172413793,0.058823529411764705,0,0
5,2,desktop,US,1,6,13,0,0,18-24,M,Japan,shoes,1,video,2.5,0.34,0.22727272727272727,0.0625,0,0
5,15,desktop,US,2,8,22,0,0,18-24,M,Japan,food,5,image,0.8,0.34,0.2692307692307692,0.058823529411764705,0,0
5,17,mobile,US,4,2,13,0,0,18-24,M,Japan,food,5,carousel,1.2,0.34,0.25,0.058823529411764705,0,0
5,6,mobile,US,1,6,21,0,0,18-24,M,Japan,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.0625,0,0
5,15,mobile,US,6,8,11,0,0,18-24,M,Japan,food,5,image,0.8,0.34,0.2692307692307692,0.058823529411764705,0,0
6,12,mobile,US,6,1,2,1,1,45+,F,US,tech,4,video,4.8,0.32,0.4230769230769231,0.8333333333333334,1,1
6,17,desktop,EU,1,3,19,0,0,45+,F,US,food,5,carousel,1.2,0.32,0.25,0.05555555555555555,0,0
6,15,mobile,US,7,11,11,0,0,45+,F,US,food,5,image,0.8,0.32,0.2692307692307692,0.05555555555555555,0,0
6,19,mobile,US,4,6,11,0,0,45+,F,US,food,5,video,1.8,0.32,0.3235294117647059,0.05555555555555555,0,0
6,3,mobile,EU,4,6,20,0,0,45+,F,US,shoes,1,carousel,1.8,0.32,0.4411764705882353,0.0,0,0
6,4,mobile,US,5,7,17,0,0,45+,F,US,shoes,2,image,1.0,0.32,0.20689655172413793,0.0,0,0
6,9,desktop,US,5,5,22,0,0,45+,F,US,tech,3,image,3.2,0.32,0.2,0.8333333333333334,1,1
6,16,mobile,US,1,8,5,0,0,45+,F,US,food,5,video,1.5,0.32,0.28,0.05555555555555555,0,0
6,15,tablet,Asia,7,6,21,0,0,45+,F,US,food,5,image,0.8,0.32,0.2692307692307692,0.05555555555555555,0,0
6,3,mobile,US,3,3,22,0,0,45+,F,US,shoes,1,carousel,1.8,0.32,0.4411764705882353,0.0,0,0
6,6,desktop,EU,1,4,4,0,0,45+,F,US,shoes,2,carousel,1.5,0.32,0.16666666666666666,0.0,0,0
6,16,mobile,EU,3,8,17,0,0,45+,F,US,food,5,video,1.5,0.32,0.28,0.05555555555555555,0,0
6,3,mobile,US,6,12,15,0,0,45+,F,US,shoes,1,carousel,1.8,0.32,0.4411764705882353,0.0,0,0
6,14,desktop,US,3,11,2,1,1,45+,F,US,tech,4,image,3.0,0.32,0.5,0.8333333333333334,1,1
6,12,mobile,Asia,5,11,18,1,0,45+,F,US,tech,4,video,4.8,0.32,0.4230769230769231,0.8333333333333334,1,1
6,14,mobile,Asia,7,2,16,1,1,45+,F,US,tech,4,image,3.0,0.32,0.5,0.8333333333333334,1,1
6,11,tablet,US,5,5,2,1,0,45+,F,US,tech,4,image,3.5,0.32,0.2916666666666667,0.8333333333333334,1,1
6,18,mobile,EU,5,9,2,0,0,45+,F,US,food,5,image,0.9,0.32,0.20689655172413793,0.05555555555555555,0,0
6,6,mobile,EU,2,11,19,0,0,45+,F,US,shoes,2,carousel,1.5,0.32,0.16666666666666666,0.0,0,0
6,20,mobile,Asia,1,1,2,1,0,45+,F,US,food,5,carousel,1.1,0.32,0.34782608695652173,0.05555555555555555,0,0
6,19,mobile,US,5,7,19,0,0,45+,F,US,food,5,video,1.8,0.32,0.3235294117647059,0.05555555555555555,0,0
6,16,desktop,EU,6,5,15,0,0,45+,F,US,food,5,video,1.5,0.32,0.28,0.05555555555555555,0,0
6,13,mobile,US,1,3,14,1,1,45+,F,US,tech,4,carousel,2.5,0.32,0.3888888888888889,0.8333333333333334,1,1
6,11,mobile,US,6,6,23,0,0,45+,F,US,tech,4,image,3.5,0.32,0.2916666666666667,0.8333333333333334,1,1
6,12,tablet,US,3,9,17,1,1,45+,F,US,tech,4,video,4.8,0.32,0.4230769230769231,0.8333333333333334,1,1
6,4,mobile,US,1,1,9,0,0,45+,F,US,shoes,2,image,1.0,0.32,0.20689655172413793,0.0,0,0
6,20,mobile,Asia,2,6,18,0,0,45+,F,US,food,5,carousel,1.1,0.32,0.34782608695652173,0.05555555555555555,0,0
6,7,desktop,US,5,8,15,0,0,45+,F,US,shoes,2,image,1.3,0.32,0.2222222222222222,0.0,0,0
6,16,mobile,Asia,5,8,7,0,0,45+,F,US,food,5,video,1.5,0.32,0.28,0.05555555555555555,0,0
6,12,mobile,US,5,11,21,1,1,45+,F,US,tech,4,video,4.8,0.32,0.4230769230769231,0.8333333333333334,1,1
6,4,mobile,Asia,6,6,12,0,0,45+,F,US,shoes,2,image,1.0,0.32,0.20689655172413793,0.0,0,0
6,13,mobile,EU,3,9,9,1,0,45+,F,US,tech,4,carousel,2.5,0.32,0.3888888888888889,0.8333333333333334,1,1
6,18,mobile,Asia,6,10,3,0,0,45+,F,US,food,5,image,0.9,0.32,0.20689655172413793,0.05555555555555555,0,0
6,4,mobile,EU,3,9,11,0,0,45+,F,US,shoes,2,image,1.0,0.32,0.20689655172413793,0.0,0,0
6,7,mobile,US,1,1,1,0,0,45+,F,US,shoes,2,image,1.3,0.32,0.2222222222222222,0.0,0,0
6,11,desktop,EU,2,10,16,1,0,45+,F,US,tech,4,image,3.5,0.32,0.2916666666666667,0.8333333333333334,1,1
6,11,mobile,Asia,6,5,18,1,0,45+,F,US,tech,4,image,3.5,0.32,0.2916666666666667,0.8333333333333334,1,1
6,18,mobile,EU,4,1,11,0,0,45+,F,US,food,5,image,0.9,0.32,0.20689655172413793,0.05555555555555555,0,0
6,4,tablet,EU,7,12,22,0,0,45+,F,US,shoes,2,image,1.0,0.32,0.20689655172413793,0.0,0,0
6,20,mobile,Asia,7,10,18,0,0,45+,F,US,food,5,carousel,1.1,0.32,0.34782608695652173,0.05555555555555555,0,0
6,2,mobile,US,6,12,19,0,0,45+,F,US,shoes,1,video,2.5,0.32,0.22727272727272727,0.0,0,0
6,13,mobile,EU,1,10,22,1,1,45+,F,US,tech,4,carousel,2.5,0.32,0.3888888888888889,0.8333333333333334,1,1
6,11,mobile,US,2,7,16,0,0,45+,F,US,tech,4,image,3.5,0.32,0.2916666666666667,0.8333333333333334,1,1
6,16,desktop,EU,1,12,4,0,0,45+,F,US,food,5,video,1.5,0.32,0.28,0.05555555555555555,0,0
6,18,mobile,EU,5,7,10,0,0,45+,F,US,food,5,image,0.9,0.32,0.20689655172413793,0.05555555555555555,0,0
6,15,tablet,US,3,11,23,0,0,45+,F,US,food,5,image,0.8,0.32,0.2692307692307692,0.05555555555555555,0,0
6,9,mobile,US,2,5,17,1,0,45+,F,US,tech,3,image,3.2,0.32,0.2,0.8333333333333334,1,1
6,10,desktop,EU,6,12,15,1,1,45+,F,US,tech,3,carousel,2.8,0.32,0.24242424242424243,0.8333333333333334,1,1
6,9,mobile,EU,5,7,12,1,0,45+,F,US,tech,3,image,3.2,0.32,0.2,0.8333333333333334,1,1
6,5,mobile,US,6,2,11,0,0,45+,F,US,shoes,2,video,2.2,0.32,0.2962962962962963,0.0,0,0
7,9,desktop,US,7,9,8,0,0,35-44,M,Brazil,tech,3,image,3.2,0.32,0.2,0.06666666666666667,0,0
7,9,mobile,EU,5,4,7,1,0,35-44,M,Brazil,tech,3,image,3.2,0.32,0.2,0.06666666666666667,0,0
7,8,mobile,US,4,6,22,0,0,35-44,M,Brazil,tech,3,video,4.5,0.32,0.25,0.06666666666666667,0,0
7,5,mobile,EU,2,7,20,0,0,35-44,M,Brazil,shoes,2,video,2.2,0.32,0.2962962962962963,0.0,0,0
7,16,mobile,US,3,6,9,1,0,35-44,M,Brazil,food,5,video,1.5,0.32,0.28,0.8823529411764706,1,1
7,3,mobile,US,6,12,1,0,0,35-44,M,Brazil,shoes,1,carousel,1.8,0.32,0.4411764705882353,0.0,0,0
7,6,mobile,Asia,1,7,15,0,0,35-44,M,Brazil,shoes,2,carousel,1.5,0.32,0.16666666666666666,0.0,0,0
7,10,desktop,US,5,10,3,0,0,35-44,M,Brazil,tech,3,carousel,2.8,0.32,0.24242424242424243,0.06666666666666667,0,0
7,11,mobile,Asia,5,9,15,0,0,35-44,M,Brazil,tech,4,image,3.5,0.32,0.2916666666666667,0.06666666666666667,0,0
7,5,desktop,US,2,2,10,0,0,35-44,M,Brazil,shoes,2,video,2.2,0.32,0.2962962962962963,0.0,0,0
7,15,mobile,EU,1,12,10,1,0,35-44,M,Brazil,food,5,image,0.8,0.32,0.2692307692307692,0.8823529411764706,1,1
7,7,mobile,Asia,4,7,16,0,0,35-44,M,Brazil,shoes,2,image,1.3,0.32,0.2222222222222222,0.0,0,0
7,13,mobile,US,2,8,10,0,0,35-44,M,Brazil,tech,4,carousel,2.5,0.32,0.3888888888888889,0.06666666666666667,0,0
7,1,mobile,US,7,5,10,0,0,35-44,M,Brazil,shoes,1,image,1.2,0.32,0.35294117647058826,0.0,0,0
7,19,mobile,EU,6,4,1,1,0,35-44,M,Brazil,food,5,video,1.8,0.32,0.3235294117647059,0.8823529411764706,1,1
7,6,mobile,EU,6,5,22,0,0,35-44,M,Brazil,shoes,2,carousel,1.5,0.32,0.16666666666666666,0.0,0,0
7,10,mobile,US,2,8,4,0,0,35-44,M,Brazil,tech,3,carousel,2.8,0.32,0.24242424242424243,0.06666666666666667,0,0
7,20,mobile,EU,4,9,21,1,0,35-44,M,Brazil,food,5,carousel,1.1,0.32,0.34782608695652173,0.8823529411764706,1,1
7,20,desktop,US,4,9,22,1,0,35-44,M,Brazil,food,5,carousel,1.1,0.32,0.34782608695652173,0.8823529411764706,1,1
7,4,mobile,EU,5,4,18,0,0,35-44,M,Brazil,shoes,2,image,1.0,0.32,0.20689655172413793,0.0,0,0
7,6,mobile,EU,1,11,6,0,0,35-44,M,Brazil,shoes,2,carousel,1.5,0.32,0.16666666666666666,0.0,0,0
7,16,mobile,EU,7,1,14,1,0,35-44,M,Brazil,food,5,video,1.5,0.32,0.28,0.8823529411764706,1,1
7,19,mobile,US,7,5,23,1,1,35-44,M,Brazil,food,5,video,1.8,0.32,0.3235294117647059,0.8823529411764706,1,1
7,1,desktop,EU,1,7,11,0,0,35-44,M,Brazil,shoes,1,image,1.2,0.32,0.35294117647058826,0.0,0,0
7,18,tablet,Asia,1,8,1,1,1,35-44,M,Brazil,food,5,image,0.9,0.32,0.20689655172413793,0.8823529411764706,1,1
7,5,desktop,Asia,6,7,11,0,0,35-44,M,Brazil,shoes,2,video,2.2,0.32,0.2962962962962963,0.0,0,0
7,13,mobile,Asia,4,7,2,0,0,35-44,M,Brazil,tech,4,carousel,2.5,0.32,0.3888888888888889,0.06666666666666667,0,0
7,18,mobile,Asia,1,3,17,1,1,35-44,M,Brazil,food,5,image,0.9,0.32,0.20689655172413793,0.8823529411764706,1,1
7,8,desktop,EU,3,8,21,0,0,35-44,M,Brazil,tech,3,video,4.5,0.32,0.25,0.06666666666666667,0,0
7,14,mobile,Asia,2,8,11,0,0,35-44,M,Brazil,tech,4,image,3.0,0.32,0.5,0.06666666666666667,0,0
7,7,tablet,EU,1,1,21,0,0,35-44,M,Brazil,shoes,2,image,1.3,0.32,0.2222222222222222,0.0,0,0
7,1,mobile,US,5,1,14,0,0,35-44,M,Brazil,shoes,1,image,1.2,0.32,0.35294117647058826,0.0,0,0
7,2,mobile,US,4,4,17,0,0,35-44,M,Brazil,shoes,1,video,2.5,0.32,0.22727272727272727,0.0,0,0
7,2,mobile,Asia,2,12,18,0,0,35-44,M,Brazil,shoes,1,video,2.5,0.32,0.22727272727272727,0.0,0,0
7,20,desktop,Asia,2,5,4,0,0,35-44,M,Brazil,food,5,carousel,1.1,0.32,0.34782608695652173,0.8823529411764706,1,1
7,17,mobile,US,1,9,18,1,0,35-44,M,Brazil,food,5,carousel,1.2,0.32,0.25,0.8823529411764706,1,1
7,14,mobile,US,3,11,21,0,0,35-44,M,Brazil,tech,4,image,3.0,0.32,0.5,0.06666666666666667,0,0
7,17,mobile,US,2,5,12,1,0,35-44,M,Brazil,food,5,carousel,1.2,0.32,0.25,0.8823529411764706,1,1
7,8,desktop,US,6,3,14,0,0,35-44,M,Brazil,tech,3,video,4.5,0.32,0.25,0.06666666666666667,0,0
7,18,mobile,US,5,3,12,1,1,35-44,M,Brazil,food,5,image,0.9,0.32,0.20689655172413793,0.8823529411764706,1,1
7,3,tablet,Asia,1,9,23,0,0,35-44,M,Brazil,shoes,1,carousel,1.8,0.32,0.4411764705882353,0.0,0,0
7,2,mobile,EU,5,1,2,0,0,35-44,M,Brazil,shoes,1,video,2.5,0.32,0.22727272727272727,0.0,0,0
7,19,desktop,EU,4,4,10,1,0,35-44,M,Brazil,food,5,video,1.8,0.32,0.3235294117647059,0.8823529411764706,1,1
7,7,tablet,Asia,1,12,15,0,0,35-44,M,Brazil,shoes,2,image,1.3,0.32,0.2222222222222222,0.0,0,0
7,20,desktop,US,2,9,10,0,0,35-44,M,Brazil,food,5,carousel,1.1,0.32,0.34782608695652173,0.8823529411764706,1,1
7,13,mobile,EU,3,5,11,0,0,35-44,M,Brazil,tech,4,carousel,2.5,0.32,0.3888888888888889,0.06666666666666667,0,0
7,16,mobile,Asia,6,8,10,1,0,35-44,M,Brazil,food,5,video,1.5,0.32,0.28,0.8823529411764706,1,1
7,14,mobile,Asia,6,3,0,0,0,35-44,M,Brazil,tech,4,image,3.0,0.32,0.5,0.06666666666666667,0,0
7,19,mobile,US,2,4,10,1,0,35-44,M,Brazil,food,5,video,1.8,0.32,0.3235294117647059,0.8823529411764706,1,1
7,8,mobile,EU,6,6,8,0,0,35-44,M,Brazil,tech,3,video,4.5,0.32,0.25,0.06666666666666667,0,0
8,16,tablet,EU,4,8,5,0,0,25-34,F,UK,food,5,video,1.5,0.36,0.28,0.8333333333333334,1,1
8,12,mobile,EU,4,3,17,0,0,25-34,F,UK,tech,4,video,4.8,0.36,0.4230769230769231,0.25,0,0
8,2,mobile,Asia,1,11,1,0,0,25-34,F,UK,shoes,1,video,2.5,0.36,0.22727272727272727,0.16666666666666666,0,0
8,14,mobile,EU,1,12,4,1,0,25-34,F,UK,tech,4,image,3.0,0.36,0.5,0.25,0,0
8,12,mobile,EU,5,8,21,0,0,25-34,F,UK,tech,4,video,4.8,0.36,0.4230769230769231,0.25,0,0
8,1,mobile,US,1,9,23,0,0,25-34,F,UK,shoes,1,image,1.2,0.36,0.35294117647058826,0.16666666666666666,0,0
8,10,mobile,Asia,6,7,5,0,0,25-34,F,UK,tech,3,carousel,2.8,0.36,0.24242424242424243,0.25,0,0
8,4,mobile,US,5,9,8,0,0,25-34,F,UK,shoes,2,image,1.0,0.36,0.20689655172413793,0.16666666666666666,0,0
8,9,desktop,US,4,8,18,0,0,25-34,F,UK,tech,3,image,3.2,0.36,0.2,0.25,0,0
8,8,mobile,Asia,1,11,20,0,0,25-34,F,UK,tech,3,video,4.5,0.36,0.25,0.25,0,0
8,3,mobile,US,4,1,20,1,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,16,desktop,EU,3,10,3,0,0,25-34,F,UK,food,5,video,1.5,0.36,0.28,0.8333333333333334,1,1
8,2,mobile,Asia,6,10,15,0,0,25-34,F,UK,shoes,1,video,2.5,0.36,0.22727272727272727,0.16666666666666666,0,0
8,3,mobile,US,5,10,21,1,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,11,mobile,US,2,12,12,0,0,25-34,F,UK,tech,4,image,3.5,0.36,0.2916666666666667,0.25,0,0
8,10,mobile,US,7,7,21,0,0,25-34,F,UK,tech,3,carousel,2.8,0.36,0.24242424242424243,0.25,0,0
8,11,mobile,EU,7,12,23,1,0,25-34,F,UK,tech,4,image,3.5,0.36,0.2916666666666667,0.25,0,0
8,12,mobile,US,7,2,10,0,0,25-34,F,UK,tech,4,video,4.8,0.36,0.4230769230769231,0.25,0,0
8,20,tablet,US,7,6,0,1,0,25-34,F,UK,food,5,carousel,1.1,0.36,0.34782608695652173,0.8333333333333334,1,1
8,15,mobile,US,4,7,5,1,0,25-34,F,UK,food,5,image,0.8,0.36,0.2692307692307692,0.8333333333333334,1,1
8,3,desktop,US,2,12,2,0,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,5,mobile,EU,2,12,12,0,0,25-34,F,UK,shoes,2,video,2.2,0.36,0.2962962962962963,0.16666666666666666,0,0
8,4,mobile,Asia,4,6,8,0,0,25-34,F,UK,shoes,2,image,1.0,0.36,0.20689655172413793,0.16666666666666666,0,0
8,3,mobile,US,5,9,13,0,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,3,mobile,US,5,6,12,1,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,3,desktop,EU,2,10,16,0,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,13,mobile,US,3,8,4,1,0,25-34,F,UK,tech,4,carousel,2.5,0.36,0.3888888888888889,0.25,0,0
8,14,mobile,EU,3,5,7,0,0,25-34,F,UK,tech,4,image,3.0,0.36,0.5,0.25,0,0
8,16,mobile,US,1,3,9,1,1,25-34,F,UK,food,5,video,1.5,0.36,0.28,0.8333333333333334,1,1
8,20,mobile,Asia,4,6,13,1,0,25-34,F,UK,food,5,carousel,1.1,0.36,0.34782608695652173,0.8333333333333334,1,1
8,20,mobile,US,6,4,15,1,0,25-34,F,UK,food,5,carousel,1.1,0.36,0.34782608695652173,0.8333333333333334,1,1
8,11,mobile,EU,4,10,7,0,0,25-34,F,UK,tech,4,image,3.5,0.36,0.2916666666666667,0.25,0,0
8,9,desktop,US,1,10,6,0,0,25-34,F,UK,tech,3,image,3.2,0.36,0.2,0.25,0,0
8,18,mobile,EU,1,12,14,1,1,25-34,F,UK,food,5,image,0.9,0.36,0.20689655172413793,0.8333333333333334,1,1
8,10,desktop,US,7,7,21,0,0,25-34,F,UK,tech,3,carousel,2.8,0.36,0.24242424242424243,0.25,0,0
8,10,mobile,EU,6,7,12,1,0,25-34,F,UK,tech,3,carousel,2.8,0.36,0.24242424242424243,0.25,0,0
8,16,mobile,EU,7,12,13,1,0,25-34,F,UK,food,5,video,1.5,0.36,0.28,0.8333333333333334,1,1
8,12,desktop,Asia,5,11,2,0,0,25-34,F,UK,tech,4,video,4.8,0.36,0.4230769230769231,0.25,0,0
8,8,mobile,US,6,10,1,0,0,25-34,F,UK,tech,3,video,4.5,0.36,0.25,0.25,0,0
8,13,tablet,US,7,7,3,1,0,25-34,F,UK,tech,4,carousel,2.5,0.36,0.3888888888888889,0.25,0,0
8,17,desktop,EU,6,10,7,1,1,25-34,F,UK,food,5,carousel,1.2,0.36,0.25,0.8333333333333334,1,1
8,19,mobile,US,1,8,3,1,0,25-34,F,UK,food,5,video,1.8,0.36,0.3235294117647059,0.8333333333333334,1,1
8,3,mobile,Asia,2,6,9,0,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
8,7,mobile,US,1,8,23,0,0,25-34,F,UK,shoes,2,image,1.3,0.36,0.2222222222222222,0.16666666666666666,0,0
8,11,mobile,US,6,2,0,0,0,25-34,F,UK,tech,4,image,3.5,0.36,0.2916666666666667,0.25,0,0
8,4,mobile,US,6,4,16,0,0,25-34,F,UK,shoes,2,image,1.0,0.36,0.20689655172413793,0.16666666666666666,0,0
8,6,mobile,US,4,4,12,0,0,25-34,F,UK,shoes,2,carousel,1.5,0.36,0.16666666666666666,0.16666666666666666,0,0
8,6,mobile,US,1,12,19,0,0,25-34,F,UK,shoes,2,carousel,1.5,0.36,0.16666666666666666,0.16666666666666666,0,0
8,15,mobile,US,6,4,6,1,0,25-34,F,UK,food,5,image,0.8,0.36,0.2692307692307692,0.8333333333333334,1,1
8,3,mobile,EU,5,3,11,0,0,25-34,F,UK,shoes,1,carousel,1.8,0.36,0.4411764705882353,0.16666666666666666,0,0
9,15,mobile,EU,4,9,20,1,1,18-24,M,Germany,food,5,image,0.8,0.34,0.2692307692307692,0.9285714285714286,1,1
9,13,mobile,US,7,8,19,0,0,18-24,M,Germany,tech,4,carousel,2.5,0.34,0.3888888888888889,0.058823529411764705,0,0
9,10,tablet,EU,6,3,10,0,0,18-24,M,Germany,tech,3,carousel,2.8,0.34,0.24242424242424243,0.058823529411764705,0,0
9,10,mobile,US,2,9,12,0,0,18-24,M,Germany,tech,3,carousel,2.8,0.34,0.24242424242424243,0.058823529411764705,0,0
9,5,mobile,US,4,11,17,0,0,18-24,M,Germany,shoes,2,video,2.2,0.34,0.2962962962962963,0.15789473684210525,0,0
9,6,mobile,US,2,3,10,0,0,18-24,M,Germany,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.15789473684210525,0,0
9,20,mobile,US,1,8,4,1,1,18-24,M,Germany,food,5,carousel,1.1,0.34,0.34782608695652173,0.9285714285714286,1,1
9,18,mobile,US,6,8,13,1,1,18-24,M,Germany,food,5,image,0.9,0.34,0.20689655172413793,0.9285714285714286,1,1
9,6,mobile,US,7,4,9,1,0,18-24,M,Germany,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.15789473684210525,0,0
9,10,mobile,US,6,8,17,0,0,18-24,M,Germany,tech,3,carousel,2.8,0.34,0.24242424242424243,0.058823529411764705,0,0
9,19,mobile,EU,7,6,17,1,1,18-24,M,Germany,food,5,video,1.8,0.34,0.3235294117647059,0.9285714285714286,1,1
9,15,mobile,Asia,1,12,20,1,1,18-24,M,Germany,food,5,image,0.8,0.34,0.2692307692307692,0.9285714285714286,1,1
9,2,mobile,US,7,2,14,0,0,18-24,M,Germany,shoes,1,video,2.5,0.34,0.22727272727272727,0.15789473684210525,0,0
9,4,desktop,US,7,12,18,0,0,18-24,M,Germany,shoes,2,image,1.0,0.34,0.20689655172413793,0.15789473684210525,0,0
9,20,mobile,US,2,4,6,0,0,18-24,M,Germany,food,5,carousel,1.1,0.34,0.34782608695652173,0.9285714285714286,1,1
9,19,mobile,US,5,3,10,1,1,18-24,M,Germany,food,5,video,1.8,0.34,0.3235294117647059,0.9285714285714286,1,1
9,19,mobile,Asia,6,2,4,1,0,18-24,M,Germany,food,5,video,1.8,0.34,0.3235294117647059,0.9285714285714286,1,1
9,2,tablet,Asia,2,12,4,0,0,18-24,M,Germany,shoes,1,video,2.5,0.34,0.22727272727272727,0.15789473684210525,0,0
9,11,desktop,EU,6,7,15,0,0,18-24,M,Germany,tech,4,image,3.5,0.34,0.2916666666666667,0.058823529411764705,0,0
9,9,mobile,US,1,11,2,0,0,18-24,M,Germany,tech,3,image,3.2,0.34,0.2,0.058823529411764705,0,0
9,9,mobile,Asia,4,8,10,0,0,18-24,M,Germany,tech,3,image,3.2,0.34,0.2,0.058823529411764705,0,0
9,3,desktop,US,6,12,11,0,0,18-24,M,Germany,shoes,1,carousel,1.8,0.34,0.4411764705882353,0.15789473684210525,0,0
9,18,mobile,Asia,7,4,15,1,0,18-24,M,Germany,food,5,image,0.9,0.34,0.20689655172413793,0.9285714285714286,1,1
9,11,mobile,US,7,8,10,0,0,18-24,M,Germany,tech,4,image,3.5,0.34,0.2916666666666667,0.058823529411764705,0,0
9,2,mobile,EU,7,8,0,0,0,18-24,M,Germany,shoes,1,video,2.5,0.34,0.22727272727272727,0.15789473684210525,0,0
9,6,mobile,US,4,4,22,0,0,18-24,M,Germany,shoes,2,carousel,1.5,0.34,0.16666666666666666,0.15789473684210525,0,0
9,10,mobile,Asia,3,2,20,0,0,18-24,M,Germany,tech,3,carousel,2.8,0.34,0.24242424242424243,0.058823529411764705,0,0
9,3,mobile,Asia,2,1,12,0,0,18-24,M,Germany,shoes,1,carousel,1.8,0.34,0.4411764705882353,0.15789473684210525,0,0
9,8,mobile,US,1,1,6,0,0,18-24,M,Germany,tech,3,video,4.5,0.34,0.25,0.058823529411764705,0,0
